courseId,id,subType,optionCount,subDescript,option0,option1,option2,option3,answer
10,6684,单选题,4,1946年12月，北平发生了抗议（）暴行的学生运动。,国民党,美军,日军,城管,B
10,6010,单选题,4,1911年10月武昌起义的具体组织者和发动者是（） ①兴中会 ②文学社 ③华兴会 ④共进会,②④,①②,①②③④,①③④,A
10,9284,单选题,4,帝国主义统治中国的支柱是（   ）,封建势力,资产阶级势力,宗教势力,地方实力派,A
10,4019,单选题,4,国民党在全国的统治建立后，官僚资本的垄断活动首先和主要是从（   ）,重工业方面开始的,商业方面开始的,轻工业方面开始的,金融业方面开始的,D
10,6092,单选题,4,辛亥革命取得的最大成就是（）,推翻了封建帝制,促进了资本主义的发展,使人民获得了一些民主自由权利,打击了帝国主义的殖民势力,A
10,6218,单选题,4,黄埔军校同旧式军校根本区别之处在于（）,注重军事训练,注重文化学习,注重培养爱国思想和革命精神,聘请外国军事顾问,C
10,3644,单选题,4,中国人民抗日战争由局部抗战进人全民族抗战的标志是（　　）,“九一八”事变,“七七”事变,华北事变,“一二八”事变,B
10,5848,单选题,4,中国近代第一个主张发展资本主义的救国方案是（）,《资政新篇》,《盛世危言》,〈救亡决论〉,〈三民主义〉,A
10,5806,单选题,4,在近代，帝国主义列强不能灭亡和瓜分中国的最根本原因是（）,帝国主义列强之间的矛盾和妥协,洋务派开展的“自强”、“求富”运动,民族资产阶级发动的民主革命,中华民族进行的不屈不挠的反侵略斗争,D
10,9415,单选题,4,中国近代史上中国人民第一次大规模的反侵略武装斗争是 ( ),太平天国农民战争,三元里人民抗英斗争,中日甲午战争,义和团运动,B
10,6574,单选题,4,抗战时期，正面战场和敌后战场的主要区别是（） ①抗战的领导不同 ②抗战路线不同 ③作战方式不同 ④战略地位不同 ⑤战场范围不同,①②③⑤,①②④,②③④,①②③④⑤,D
10,3991,单选题,4,中国共产党确定第一次国共合作和建立革命统一战线方针的会议是（ ）,中共三大　,中共四大,中共五大,中共六大 　,A
10,4030,单选题,4,新中国发展国民经济第一个五年计划的中心环节是（    ）,优先发展重工业,优先发展沿海工业,优先发展轻工业,优先发展内地工业,A
10,6844,单选题,4,中共中央审议通过《关于构建社会主义和谐社会若干重大问题的决定》的重要会议是,中共十六届三中全会,中共十六届四中全会,中共十六届五中全会,中共十六届六中全会,D
10,6094,单选题,4,辛亥革命失败的原因都有哪些（） ①帝国主义不允许中国独立发展资本主义 ②不能建立坚强的革命政党③没有提出彻底的反帝反封建的纲领 ④不敢充分发动人民群众,①②,①②③,①②③④,③④,C
10,9254,单选题,4,将中国领土台湾割让给日本的不平等条约是( ),《南京条约》,《北京条约》,《马关条约》,《瑗珲条约》,C
10,2147,单选题,4,党的过渡时期总路线最显著的特点是（  ）,社会主义工业化和社会主义改造同时并举,“一化三改造”、“一体两翼”的辩证统一,以实现社会主义工业化为最主要目标,反映了新民主主义向社会主义转变的历史必然性,A
10,5569,单选题,4,中国同盟会的成立，标志着中国资产阶级民主革命进入了一个新阶段。这里的“新阶段”主要是指（       ）,资产阶级革命派开始正式形成,开始与保皇派展开激烈论战,革命派开始积极发动武装起义,革命有了统一的领导和纲领,D
10,3795,单选题,4,1931年日本帝国主义制造了侵略中国的（    ）,九一八事变,一二八事变,七七事变,八一三事变,A
10,6864,单选题,4,2007年6月，胡锦涛在中央党校发表的重要讲话中指出，科学发展观的（）①第一要义是发展②核心是以人为本③基本要求全面协调可持续 ④根本方法是统筹兼顾,①②③,①②④,①②③④,②③④,C
10,6488,单选题,4,1933年5月，国民党西北军将领冯玉祥在张家口成立的抗日武装力量是（）,东北抗日同盟军,察哈尔民众抗日同盟军,东北抗日义勇军,西北抗日义勇军,B
10,4016,单选题,4,1905年11月，登载孙中山论述三民主义学说的报刊是（   ）,《时务报》,《二十世纪之支那》,《民报》,《苏报》,C
10,3748,单选题,4,标志中央红军行程二万五千里、纵横十一个省的长征胜利结束的是中共中央率陕甘支队同红十五军团会合于（　　）,陕北延安地区,陕北洛川地区,陕北瓦窑堡地区,陕北吴起镇,D
10,6842,单选题,4,2007年6月，胡锦涛在中央党校发表的重要讲话中指出，科学发展观的根本方法是,发展,以人为本,全面协调可持续,统筹兼顾,D
10,9381,单选题,4,党的过渡时期总路线最显著的特点是  (),社会主义工业化和社会主义改造同时并举,“一化三改”、“一体两翼”的辩证统一,以实现社会主义工业化为最主要目标,符合当时的基本国情，反映了新民主主义向社会主义转变的历史必然性,A
10,4015,单选题,4,近代中国历史上第一个全国性的资产阶级革命政党是（    ）,兴中会,中国同盟会,中华革命党,中国国民党,B
10,9414,单选题,4,列强未能瓜分中国的最根本原因在于 ( ),列强之间的矛盾,国际舆论谴责列强侵略,中华民族不屈不挠的反侵略斗争,中国的实力,C
10,5829,单选题,4,资本一帝国主义列强不能灭亡和瓜分近代中国的最根本原因是（）,资本一帝国主义列强之间的矛盾,晚清政府的军事抵抗,中国人民不屈不挠的反侵略斗争,中国资产阶级开始登上历史舞台,C
10,6845,单选题,4,2005年召开的中共十六届五中全会明确提出了,“三个代表”重要思想,科学发展观,构建社会主义和谐社会战略任务,建设社会主义新农村的战略任务,D
10,6120,单选题,4,中国历史上第一个比较完备的民主主义革命纲领是（）,《天朝田亩制度》,《资政新篇》,《变法通义》,三民主义学说,D
10,4025,单选题,4,1935年，中国共产党制定抗日民族统一战线新政策的会议是（  ）,瓦窑堡会议,洛川会议,中共六届六中全会,中共六届七中全会,A
10,4001,单选题,4,1945年8月，中共中央在《对目前时局的宣言》中提出的口号是（ ）,和平、民主、团结,打倒蒋介石，解放全中国,向北发展，向南防御,将革命进行到底,A
10,3756,单选题,4,1956年9月召开的中共八大的指导思想是（　　）,实现马克思主义同中国实际“第二次结合”,正确处理人民内部矛盾,一定要努力把积极因素全部调动起来，把我国建设成为一个强大的社会主义国家,动员全党和全国人民“向科学进军”,C
10,6195,单选题,4,北洋军阀统治中国的主要社会基础是（） ①地主阶级 ②买办资产阶级 ③外国帝国主义 ④民族资产阶级,②④,①②,③④,②③④,B
10,3473,单选题,4,将中国领土台湾割让给日本的不平等条约是（　　）,《南京条约》,《北京条约》,《马关条约》,《瑗珲条约》,C
10,3589,单选题,4,中共十四大明确提出，我国经济体制改革的目标是建立（）,社会主义市场经济体制,市场为主、计划为辅的经济体制,社会主义计划经济体制,社会主义有计划的商品经济体制,A
10,5903,单选题,4,太平天国由盛而衰的转折点是（）,永安建制,北伐失利,天京事变,洪秀全病逝,C
10,6285,单选题,4,中国工人阶级政党最早的组织是在（）建立的,北京,上海,武汉,东京,B
10,5433,单选题,4,被称为近代中国睁眼看世界第一人的是（      ）,林则徐,魏源,龚自珍,郑观应,A
10,5418,单选题,4,世界历史开始进入资本主义时代的标志性事件是（      ）,1789年法国大革命,1680年俄国彼得一世改革,1640年英国资产阶级革命,1868年日本明治维新,C
10,3633,单选题,4,洋务派兴办洋务事业的指导思想是（　　）,“中学为体，西学为用”,救亡图存,“适者生存”,“能变则全，不变则亡”,A
10,6668,单选题,4,“打倒蒋介石，解放全中国”的口号是（）时期提出的。,抗日战争,解放战争,鸦片战争,北伐战争,B
10,6137,单选题,4,中国的资产阶级分成了两个部分，一部分是官僚资产阶级，一部分是民族资产阶级，其根源在于（）,民族资产阶级的两面性,近代中国半殖民地半封建社会性质,长期的封建军阀割据,国民党腐败,B
10,3969,单选题,4,1939年1月，国民党制定“防共、限共、溶共、反共”方针的会议是（ ）,五届三中全会,五届四中全会,五届五中全会,五届六中全会,C
10,3867,单选题,4,中国半殖民地半封建社会最主要的矛盾是（  ）,地主阶级与农民阶级的矛盾,资产阶级与工人阶级的矛盾,封建主义与人民大众的矛盾,帝国主义与中华民族的矛盾,D
10,5886,单选题,4,李大钊说：“太平天国禁止了鸦片，却采用了宗教，不建设民国，而建设天国，这是他们失败的一个重要原因。”这段话指太平天国（）,缺乏科学理论指导 ,没有实行宗教改革,不能充分依靠人民,没有彻底革命精神,A
10,6002,单选题,4,1905年11月，孙中山在《民报》发刊词中将中国同盟会的政治纲领概括为（）,创立民国、平均地权 ,驱除鞑虏、恢复中华、创立合众政府,民族主义、民权主义、民生主义,联俄、联共、扶助农工,C
10,9423,单选题,4,帝国主义竞相在中国投资修铁路时，除获得巨大的经济利益外，还附有种种条件，以下各项不属于附有条件的是： (  ),控制铁路,控制铁路沿线地区,运输军队,征收赋税,D
10,3758,单选题,4,中国封建社会产生过诸多“盛世”，出现在清代的是（　）,文景之治,贞观之治,开元之治,康乾盛世,D
10,6580,单选题,4,毛泽东的《论持久战》（）①驳斥了“亡国论”和“速胜论”②阐述了抗日战争的特点、前途和发展规律③阐明了持久抗战的总方针④科学地预测了抗战的发展进程,①②④,①②③④,①③④,②③,B
10,6272,单选题,4,中共二大确定党的最高纲领是（）,实现社会主义、共产主义,推翻帝国主义压迫，达到中华民族完全独立,消除内乱，打倒军阀，建设国内和平,统一中国为真正的民主共和国,A
10,6192,单选题,4,北伐战争的主要打击对象是（）。①军阀孙传芳 ②军阀张作霖③军阀段祺瑞 ④军阀吴佩孚 ⑤军阀冯国璋,①②③,②③⑤,①②③⑤,①②④,D
10,6360,单选题,4,1928年12月，宣布东北三省“遵守三民主义，服从国民政府，改易旗帜”的是（）,张作霖,郭松龄,张学良,张作相,C
10,6789,单选题,4,国民党的反共方针等到美国政府的支持，是因为其在中国追求的长期基本目标是（）。,建立一个统一的亲美政府,避免共产党完全控制中国,让蒋介石做美国在亚洲的支持者,遏制苏联,A
10,3881,单选题,4,1937年7月，日本帝国主义制造了开始全面侵华战争的（    ）,九一八事变,一二八事变,华北事变,卢沟桥事变,D
10,3791,单选题,4,严复将英国人赫胥黎的《进化与伦理》的前两章翻译为（    ）,《天演论》,《穆勒名学》,《原富》,《法意》,A
10,5727,单选题,4,规定割让香港岛的是（）,《南京条约》,《虎门条约》,《天津条约》,《北京条约》,A
10,3557,单选题,4,1949年3月，中国共产党在西柏坡召开的重要会议是（ ）,中共六大,中共六届六中全会,中共七大,中共七届二中全会,D
10,5894,单选题,4,太平天国定都天京后，先后进行了（）和天京城外的破围战,北伐、东征,北伐、西征,东征、西征,南征、西征,B
10,6208,单选题,4,大革命时期反帝爱国运动的高潮是（）,五卅运动,上海工人武装起义,汉口九江人民收回英租界的斗争,四川万县军民的抗英斗争,A
10,9435,单选题,4,曾担任中国使臣，出访欧美的蒲安臣是：(  ),英国人,美国人,法国人,德国人,B
10,3586,单选题,4,1967年，谭震林等老一辈无产阶级革命家与中央文革小组的错误做法进行的抗争被诬称为（）,“一月风暴”,“反攻倒算”,“右倾翻案”,“二月逆流”,D
10,6319,单选题,4,1927年，汪精卫在武汉制造了对共产党员和革命群众进行大屠杀的（）,中山舰事件,整理党务案事件,四一二政变,七一五政变,D
10,5864,单选题,4,被称为中国旧式农民战争的最高峰的运动是（）,义和团运动,三元里抗英,太平天国运动,洋务运动,C
10,6235,单选题,4,五四运动前新文化运动的性质是（）,资产阶级民主主义革命性质的思想启蒙运动,新民主主义性质的思想启蒙运动,社会主义性质的思想启蒙运动,资产阶级改良性质的思想启蒙运动,A
10,3975,单选题,4,1966年至1976年间在我国发生的全局性、长时间的“左”倾严重错误是（ ）,“大跃进”,人民公社运动,反右派斗争扩大化,“文化大革命”,D
10,6566,单选题,4,抗日战争中，中日双方存在着互相矛盾的基本特点是（）　①敌强我弱　②敌小我大　③敌退步我进步　④敌寡助我多助,①②,③④,①③④,①②③④,D
10,6470,单选题,4,国民大革命失败后，中国共产党人和革命群众必须回答的两个根本性问题是（）①敢不敢革命？②敢不敢坚持革命？③怎样坚持革命？④为谁革命？,①②,②③,①④,③④,B
10,9285,单选题,4,资本—帝国主义对中国的侵略，首先和主要的是(    ),经济侵略,军事侵略,文化侵略,政治侵略,B
10,3887,单选题,4,毛泽东为新华社写的1949年新年献词是（  ）,《对目前时局的宣言》,《目前形势和我们的任务》,《将革命进行到底》,《论人民民主专政》,C
10,6846,单选题,4,2006年3月，胡锦涛在看望全国政协委员时提出了以“八荣八耻”为主要内容的,社会主义价值观,社会主义荣辱观,社会主义核心价值体系,社会主义共同理想,B
10,6096,单选题,4,辛亥革命失败后，资产阶级革命派为挽救革命成果继续斗争，以下不属于其范畴的有（）,二次革命,护国运动,护法运动  ,保路风潮,D
10,4013,单选题,4,洋务派建成的新式海军中的主力是（     ）,福建水师,广东水师,南洋水师,北洋水师,D
10,9215,单选题,4,近代史上最早喊出“救亡”的口号的是（ ）。,严复,康有为,林则徐,孙中山,A
10,9295,单选题,4,中国封建社会农民战争的最高峰是（    ）,三元里人民的抗英斗争,太平天国,辛亥革命,义和团运动,B
10,5712,单选题,4,促使西方列强发动对中国的侵略战争的主要原因是（）,西方列强开辟新的市场的需要,中国清政府的闭关政策,西方列强和中国的贸易摩擦,中西文化冲突,A
10,6315,单选题,4,在 1925年至 1926年间坚持了 16 个月之久的中国工人罢工斗争是（）,香港海员罢工,京汉铁路工人大罢工,广州沙面租界工人罢工,省港大罢工,D
10,9406,单选题,4,标志着20世纪中国第一次历史性巨变的重大事件是 ( ),新文化运动,中国共产党的创立,辛亥革命,五四运动,C
10,6263,单选题,4,在第一次工人运动高潮中，影响较大并且取得了胜利的罢工斗争有（）　①开滦煤矿工人罢工　②香港海员罢工　③安源路矿工人罢工　④京汉铁路工人罢工,①②,②③,③④,①④,B
10,9400,单选题,4,全国性抗战开始于  ( ),华北事变,皖南事变,七七事变,西安事变,C
10,3638,单选题,4,新文化运动兴起的标志是（　　）,陈独秀创办《青年》杂志,鲁迅发表《狂人日记》,李大钊发表《我的马克思主义观》,蔡元培出任北京大学校长,A
10,6516,单选题,4,1939年12月，国民党军发动第一次反共高潮，侵犯的边区是（）,冀鲁豫边区,晋绥边区,皖东北边区,陕甘宁边区,D
10,9396,单选题,4,整风运动的最主要的任务是  ( ),反对主观主义以整顿学风,反对宗派主义以整顿党风,反对党八股以整顿文风,反对官僚主义以整顿作风,A
10,3654,单选题,4,中共八大确定经济建设的指导方针是（　　）,既反保守，又反冒进，坚持在综合平衡中稳步前进,调整、巩固、充实、提高,建设规模必须同国力相适应,以农业为基础，以工业为主导,A
10,5425,单选题,4,将中国领土台湾割让给日本的不平等条约是（      ）,《南京条约》,《北京条约》,《马关条约》,《瑷珲条约》,C
10,6269,单选题,4,中共二大的历史意义是（）　①揭示出中国社会的半殖民地半封建性质，明确提出中国革命的性质、对象和动力　②规定党的中心任务是开展工人运动，以共产主义精神教育工人　③规定了中国共产党的最高纲领和最低纲领　④提出“到群众中去”的群众路线方法,①②③,②③④,①③④,①②④,C
10,3735,单选题,4,中共十三大最主要的贡献是（　　）,重新确立了马克思主义思想路线,比较系统地阐述了社会主义初级阶段理论,确立了建立社会主义市场经济体制的改革目标,把邓小平理论确立为党的指导思想,B
10,9318,单选题,4,中共在（    ）上提出了彻底反帝反封建的民主革命纲领。,二大,三大,四大,一大,A
10,6427,单选题,4,同南昌起义相比，秋收起义的特点在于（）。①放弃了左派国民党运动的旗帜②公开打出了工农革命军的旗帜③不仅是军队的行动，而且有数量众多的工农武装参加④攻占了中心城市,①②③,②③④,①②④,①②③④,A
10,6851,单选题,4,2005年3月14日，十届全国人大三次会议通过立法形式高票通过了,《香港特别行政区基本法》,《澳门特别行政区基本法》,《反分裂国家法》,《维护国家统一法》,C
10,5816,单选题,4,中国近代史上中国人民第一次大规模的反侵略武装斗争是（）,义和团与部分清军与八国联军进行了殊死搏斗,太平天国农民战争后期太平军曾多次重创外国侵略者,三元里人民的抗英斗争,台湾人民的多次反抗侵略者的战斗,C
10,6478,单选题,4,“九一八”事变发生于（）,1929年,1931年,1932年,1935年,B
10,6389,单选题,4,打响武装反抗国民党反动派第一枪的是（）,秋收起义,上海工人武装起义,南昌起义,武昌起义,C
10,3882,单选题,4,1933年5月，国民党西北军将领冯玉祥在张家口成立的抗日武装力量是（  ）,东北抗日同盟军,察哈尔抗日同盟军,东北抗日义勇军,察哈尔抗日义勇军,B
10,9380,单选题,4,我国在对农业和手工业进行社会主义改造时采取的方针是  (),积极领导、稳步前进、逐步过渡,利用、限制、改造,自愿互利、典型示范、国家帮助,鼓励、支持、扶助,A
10,5924,单选题,4,戊戌维新运动在中国近代史上的重大历史意义，主要体现在戊戌维新运动是（）。 ①一场反帝反封建的革命运动 ②一场爱国救亡运动③一场资产阶级性质的政治改革运动 ④一场思想启蒙运动⑤一场倡导资产阶级民主共和的政治运动,①②,①②③,①④⑤,②③④,D
10,6230,单选题,4,五四运动的直接导火线是（）,“二十一条”的签订,巴黎和会的召开,巴黎和会上中国外交的失败,北洋政府的镇压,C
10,6220,单选题,4,鲁迅哪部作品对封建礼教进行了有力的揭露和控诉，使反对“吃人的礼教”成了许多人的共同呼声（）,《灯下漫笔》,《狂人日记》,《呐喊》,《彷徨》,B
10,6665,单选题,4,张学良、杨虎城扣留蒋介石后，中国共产党派到西安，参加张、杨同南京方面代表宋美龄、宋子文的和平谈判的代表为（）,毛泽东等,周恩来等,陈云等,彭德怀等,B
10,9405,单选题,4,中国新民主主义革命的开端是( ),新文化运动,五四运动,中国共产党的成立,北伐战争,B
10,6407,单选题,4,领导南昌起义的前敌委员会书记是（）,周恩来,瞿秋白,贺龙,朱德,A
10,9303,单选题,4,第一个资产阶级政党是（  ）。,兴中会,光复会,中国同盟会,华兴会,C
10,9213,单选题,4,镇南关大捷中率部英勇杀敌的将军是()。,冯子材,关天培,丁汝昌,刘永福,A
10,2134,单选题,4,新民主主义革命过程中形成和发展起来的新民主主义政治、经济、文化，都是由工人阶级领导的，因而都具有（  ）因素。,民主主义,资本主义,新民主主义,社会主义,D
10,6030,单选题,4,标志中国延续两千余年封建帝制覆灭的历史事件是（）,武昌起义爆发,中华民国南京临时政府成立,清帝退位,皇族内阁解散,C
10,5821,单选题,4,中日甲午战争中，日军野蛮屠杀和平居民的地点是（）,大连,旅顺,平壤,花园口,B
10,6154,单选题,4,在第二次世界大战中，（）是首先进行反法西斯战争的国家。,中国,苏联,朝鲜,南斯拉夫,A
10,6292,单选题,4,中国人是从（）开始真正了解马克思主义的。,新文化运动后,五四运动后,辛亥革命后,俄国十月革命后,D
10,5434,单选题,4,魏源在《海国图志》中提出的重要思想是（      ）,师夷长技以制夷,中学为体、西学为用,救亡图存和振兴中华,物竞天择、适者生存,A
10,6681,单选题,4,1945年的重庆谈判，国共签订了著名的（）。,《停战协定》,《双十协定》,《政治协商会议决定》,《五四指示》,B
10,5475,单选题,4,定都天京后，天王临朝仅杨秀清、韦昌辉、石达开等可以进见，其他官员都列在大门内按仪式跪拜并呼“万岁”，这些表明（      ）,太平天国政权具有封建化趋势,太平天国政权已转为封建政权,清朝用封建思想腐蚀太平天国,洪秀全已经成为封建地主阶级代理人,A
10,5443,单选题,4,宣告中国半殖民地社会完全形成的不平等条约是（     ）,《天津条约》,《北京条约》,《马关条约》,《辛丑条约》,D
10,5529,单选题,4,最早提出在中国发展资本主义方案的是（     ）,洪仁玕,严复,康有为,谭嗣同,A
10,3694,单选题,4,中国共产党明确提出“和平民主团结”口号的文献是(),《对目前时局的宣言》,《中国人民政治协商会议共同纲领》,《论人民民主专政》,《双十协定》,A
10,5999,单选题,4,1894年，孙中山在檀香山建立的资产阶级革命组织是（）,兴中会,华兴会,光复会,岳王会,A
10,5597,单选题,4,同盟会成立后发动的第一次大规模武装起义，牺牲众多革命骨干，但打击了清朝反动统治，成为辛亥革命的一次重大预演，这次起义是（　　　）,镇南关起义,萍浏醴起义,黄花岗起义,广州新军起义,B
10,6761,单选题,4,在中共七届二中全会上，毛泽东指出党的一切工作中心从此应该是（）。,从乡村转向城市,恢复和发展生产,建立中华人民共和国,完成生产资料的社会主义革命,A
10,6439,单选题,4,在大革命失败的危急关头，中共八七会议确定总方针是（）,推翻北洋军阀黑暗统治,开辟农村革命根据地,土地革命和武装反抗国民党反动统治,建立工农民主统一战线,C
10,6683,单选题,4,1946年6月全面内战爆发， 其标志是国民党军队大举进攻（）。,中原解放区,晋冀鲁豫解放区,陕北解放区,山东解放区,A
10,5656,单选题,4,中国工人阶级最早出现于（）,19世纪60年代,19世纪40至50年代,19世纪70年代,19世纪80年代,B
10,6340,单选题,4,新旧民主主义革命的根本区别是（）,领导阶级不同,指导思想不同,所处时代不同,革命前途不同,A
10,6186,单选题,4,1925年至1927年中国的反帝反封建革命被称为“大革命”的原因是（） ①群众动员程度最广 ②斗争规模最宏伟 ③革命的社会内涵深刻 ④国共第一次合作,①②③,②④,③④,①②③④,A
10,6423,单选题,4,农村包围城市革命道路理论初步形成的标志是（）,《反对本本主义》,《红色政权为什么能够存在？》,《星星之火，可以燎原》,井冈山的斗争》,C
10,6219,单选题,4,历史上被称为“皖系”的北洋军阀头目是（）,张勋,黎元洪,段祺瑞,冯国璋,C
10,6426,单选题,4,十年对峙时期，红色政权能够发展壮大的主要原因是（）,建立于敌人力量薄弱的山区,当时新旧军阀混战激烈,得到了大量的国际援助物资,坚持了“工农武装割据”的思想,D
10,6298,单选题,4,中国早期接受、宣传马克思主义的先进分子中发表《马克思主义》一文的是（）,杨匏安,蔡和森,陈独秀,周恩来,A
10,6355,单选题,4,1927年大革命失败后，中国共产党召开的确定土地革命和武装斗争方针的会议是（）,八七会议,古田会议,遵义会议,洛川会议,A
10,3904,单选题,4,1905年至1907年，资产阶级革命派与改良派论战的焦点是（ ）,要不要打倒列强,要不要实行共和,要不要以革命手段推翻清政府,要不要废科举，兴学堂,C
10,6132,单选题,4,资产阶级革命派同改良派论战的焦点是（）,要不要实现“耕者有其田”,要不要以革命手段推翻清政府,要不要推翻帝制，实现共和,要不要进行社会革命,B
10,3967,单选题,4,1937年，出任新四军军长的是（ ）,朱德,刘伯承,叶挺,陈毅,C
10,3472,单选题,4,中国封建社会产生过诸多“盛世”，出现在清代的是（　　）,文景之治,贞观之治,开元之治,康乾盛世,D
10,9356,单选题,4,我国与列强签订的第一个不平等条约是  (),《北京条约》,《马关条约》,《南京条约》,《天津条约》,C
10,6757,单选题,4,新中国成立前夕党提出的外交方针是（）。①另起炉灶 ②打扫干净屋子再请客 ③一边倒 ④一大片,①②,①②③,①③,①②③④,B
10,9365,单选题,4,官僚资本的垄断活动，首先和主要是在哪方面开始的  (),交通业,金融业,农业,工业,B
10,5508,单选题,4,太平天国由盛转衰的转折点是(      ),永安建制,北伐失利,天京事变,洪秀全病逝,C
10,6318,单选题,4,为配合北伐军作战，周恩来等于 1927年3月21日领导和指挥了（）,上海工人第一次武装起义,上海工人第二次武装起义,上海工人第三次武装起义,上海工人第四次武装起义,C
10,5922,单选题,4,戊戌维新运动失败的主要原因是（）,中国民族资本主义经济力量十分弱小,维新派把希望完全寄托在一个没有实权的皇帝身上,没有发动群众的支持,维新派自身的局限和以慈禧太后为首的强大的守旧势力的反对,D
10,5558,单选题,4,1912年1月1日，中华民国临时政府成立，定都（      ）,南京,北京,广州,武昌,A
10,6160,单选题,4,“六三大逮捕”后，五四运动的中心是（）,青岛,北京,上海,广州,C
10,3855,单选题,4,标志着第一次国共合作的破裂和大革命的失败的事件是（   ）,“四一二政变”,“七一五分共”,“八一”南昌起义,“三二〇”事件,B
10,6760,单选题,4,在国民党统治区，以（）为先导的人民民主运动迅速发展，逐步形成配合人民解放战争的第二条战线。,工人运动,学生运动,农民运动,市民运动,B
10,6348,单选题,4,1927－1935年间，中国共产党在革命根据地建立的政权性质是（）,工农民主专政,人民民主专政,各革命阶级的联合专政,各抗日阶级的联合专政,A
10,5996,单选题,4,《革命军》的作者是（）,章炳麟,邹容,陈天华,宋教仁,B
10,3651,单选题,4,在新民主主义社会中，由私人资本主义经济向国营经济过渡的经济形式是（　　）,国营经济,合作社经济,国家资本主义经济,个体经济,C
10,6168,单选题,4,1919年5月爆发的五四运动是（）,世界社会主义革命阶段的开端,中国社会主义革命阶段的开端,中国旧民主主义革命阶段的开端,中国新民主主义革命阶段的开端,D
10,9253,单选题,4,中国封建社会产生过诸多‚盛世‛，出现在清代的是( ),文景之治,贞观之治,开元之治,康乾盛世,D
10,3989,单选题,4,1922年7月，中共二大第一次明确提出了（ ）,反帝反封建的民主革命纲领,实现共产主义的最高纲领,新民主主义革命总路线,土地革命总路线,A
10,3514,单选题,4,武昌起义胜利后成立湖北军政府，推举的都督是( ),黄兴,黎元洪,孙中山,章太炎,B
10,6609,单选题,4,日军在中国的最后一次大规模进攻是（）,淞沪会战,豫湘桂战役,南昌战役,武汉会战,B
10,6066,单选题,4,孙中山认为，西方国家贫富不均，劳资矛盾尖锐，“社会革命将其不远”，中国应该防患于未然，因此他提出了（）,民粹主义,民族主义,民权主义,民生主义,D
