courseId,id,subType,optionCount,subDescript,option0,option1,option2,option3,answer
257,49455,单选题,3,在党的八届十一中全会上，毛泽东写了( ) 一文，不点名地批判了刘少奇，并肯定党内有一个所谓的“资产阶级司令部”。,《炮打司令部一我的一张大字报》,《我的一点意见》,《打退资产阶级右派的进攻》,,A
257,76377,单选题,4,“总之，在今后二十年内，一定要牢牢抓住农业、能源和交通、（）和科学这几个根本环节，把它们作为经济发展的战略重点。在综合平衡的基础上，把这些方面的问题解决好了，就可以促进消费品生产的较快增长，带动整个工业和其他各项生产建设事业的发展，保障人民生活的改善。”,政治,军事,文化,教育,D
257,49424,单选题,4,1947年人民解放军转入战略反攻，三支部队由内线打到外线，三支部队都攻人的一省（）。,安徽,江苏,湖北,河南,D
257,6284,单选题,4,中国工人阶级第一次直接同帝国主义势力进行的有组织较量是（）,香港海员罢工,省港大罢工,京汉铁路上人大罢工,安源路矿工人大罢工,A
257,49399,单选题,4,毛泽东在《关于正确处理人民内部矛盾的问题》中认为社会主义社会基本矛盾的性质是( ),对抗性的,非对抗性的,相适应的,不相适应的,B
257,77068,单选题,3,党的中央纪律检查委员会常务委员会和书记、副书记，由（ ）选举产生，并报党的中央委员会批准,党的中央纪律检查委员会全体会议,党的全国代表大会,中央委员会全体会议,,A
257,49646,单选题,3,1984年2月至7月，在中共中央编辑委员会指导下，由中共中央书记处研究室编辑、中共中央文献研究室参加审核和校阅的（）由人民出版社出版，向全国发行。,《周恩来选集》,《陈云文选》,《邓小平文选》,,B
257,77112,单选题,3,《中国共产党章程》经中国共产党第二十次全国代表大会部分修改后于()通过。,2022年10月22日,2022年10月23日,2022年10月24日,,A
257,50017,单选题,4,中国共产党的根本宗旨和一切工作的根本出发点是（）。,一切为了群众，全心全意为人民服务,实事求是,批评与自我批评,理论联系实际,A
257,76933,单选题,3,"党的各级纪律检查委员会的职责是监督、( ) 、问责,要经常对党员进行遵守纪律的教育，作出关于维护党纪的决定。",执法,执纪,检察,,B
257,25407,单选题,4,1956年底在党内首先提出以苏联经验为鉴，探索适合中国国情的社会主义建设道路的重大问题的是( ),毛泽东,周恩来,邓小平,陈云,A
257,76969,单选题,3,在国际事务中，中国共产党维护世界和平，促进人类进步，推动构建()。,人类命运共同体,地球村,人类发展共同体,,A
257,76815,单选题,3,党的上下级组织之间要（ ）。,互通人员、互相支持和互相监督,互通情报、互相支持和互相监督,互通有无、调剂余缺,,B
257,31863,单选题,4,1920年11月， 中国共产党早期组织领导建立的第一个产业工会组织是(),安源路矿工人俱乐部,上海机器工会,北京长辛店工人俱乐部,京汉铁路总工会,B
257,79702,单选题,2,治疗肺炎链球菌引起的肺炎，首选抗生素是（）,青霉素,红霉素,,,A
257,49743,单选题,4,1927年8月，党在八七会议上确定了（  ）的方针。,建立革命军队,土地革命和武装起义,建立革命根据地,组织城市工人斗争,B
257,77233,单选题,3,必须提高政治判断能力、（）、政治执行力，增强贯彻落实党的理论和路线方针政策的自觉性和坚定性。,政治保障力,政治领悟力,政治领导力,,B
257,754,单选题,3,党员违纪受到党纪处分后，又被发现其受处分前的违纪行为应当受到党纪处分的，应当（）处分。,从重,加重,不变,,A
257,25365,单选题,4,1956年我国在生产资料的社会主义改造基本完成后，开始进入：（ ）,新民主主义时期,国民经济恢复时期,从新民主主义向社会主义过渡时期,全面建设社会主义时期,D
257,26952,单选题,4,十六大以后提出了一系列新的战略思想、理论命题，中心内容是（）。,科学发展、社会和谐,和平与发展,经济建设为中心,提高人民生活水平,A
257,49614,单选题,3,1979年12月6日，邓小平在会见日本首相大平正芳时说，我们要实现的四个现代化是中国式的四个现代化，是“小康之家”，即到本世纪末，实现（）人均1000美元。,国民收入,国民生产总值,国内生产总值,,B
257,25816,单选题,4,《关于实行党政领导干部问责的暂行规定》规定，问责決定机关按照干部管理权限对党政领导干部作出的问责決定，应当（）決定。,由主要领导,经领导班子集体讨论,由分管领导,经上级领导机关研究,B
257,32403,单选题,4,从1956年初开始，以毛泽东为主要代表的中国共产党人，对中国的社会主义建设道路进行了艰苦的探索，并取得了(),消极的成果,积极的成果,一定的成绩,伟大的战果,B
257,25464,单选题,4,中国无产阶级在新民主主义革命中最可靠的同盟军是（ ）,民族资产阶级,农民阶级,小资产阶级,大资产阶级,B
257,31986,单选题,4,下列关于延安整风运动的表述，不准确的是(),确立毛泽东思想为全党的指导思想,实行“惩前毖后，治病救人”的方针,在思想上清算了“左’’的和右的错误,为新民主主义革命在全国的胜利奠定了思想基础,A
257,79283,单选题,4,2023年2月26日至28日，中国共产党第二十届中央委员会第()次全体会议在北京举行。习近平就《党和国家机构改革方案（草案）》向全会作了说明。,一,二,三,四,B
257,49990,单选题,3,1931年9月，红一方面军粉碎了国民党军第三次“围剿”后，赣南、闽西两块革命根据地连成一片，从而为 （  ）革命根据地的建立打下了基础。,闽浙赣,中央,闽西,,B
257,25471,单选题,4,毛泽东明确把官僚资产阶级列为革命对象的文章是（ ）,《〈共产党人〉发刊词》,《中国革命和中国共产党》,《论联合政府》,《在晋绥干部会议上的讲话》,D
257,49532,单选题,4,1950年10月10日，以（  ）为司令员兼政治局委员的中国人民解放军奉命开赴朝鲜战场，进行抗美援朝战争,周恩来,邓中夏,朱德,彭德怀,D
257,49716,单选题,3,1995年4月7日，《人民日报》发表长篇通讯《领导干部的楷模（）》，介绍他在西藏的先进事迹。,李国安,孔繁森,吴天祥,,B
257,49981,单选题,4,"土地革命战争时期 , 中国共产党走上了“工农武装割据”的道路，实行 （  ）三者结合起来的方针。",统一战线、武装斗争、党的建设,武装斗争、土地革命、根据地建设,发展经济、自己动手、丰衣足食,积攒力量、攻占城市、保卫根据地,B
257,76558,单选题,4,邓小平在中共十二大开幕词中（）,深刻概括了社会主义的本质,鲜明提出了四项基本原则,系统阐述了社会主义初级阶段理论,明确提出了建设有中国特色社会主义的命题,D
257,25992,单选题,4,为严肃党的纪律，纯洁党的组织，保障党员民主权利，教育党员遵纪守法，维护党的团结统一，保证党的路线、方针、政策、決议和国家法律法规的贯彻执行，根据（）制定了《中国共产党纪律处分条例》。,《刑法》,《中国共产党章程》,中央《八项规定》,《中国共产党廉洁自律准则》,B
257,49776,单选题,4,南昌起义后，中共中央在湖北武汉召开（   ），确定了土地革命的方针。,党的三大,党的四大,八七会议,党的七大,C
257,49773,单选题,4,1927年1月，英国水兵在汉口和九江登陆打死打伤中国人，共产党人（   ）领导武汉工人和其他市民冲入并占领汉口英租界。,周恩来,毛泽东,邓中夏,李立三,D
257,49409,单选题,4,1962年1月11日到2月7日，党中央在北京召开扩大的中央工作会议，参加这次会议的共有7118人，通常称为:(),党的八届三次会议,北京中央工作扩大会议,七千人会议,七千人大会,D
257,49923,单选题,4,毛泽东认为，（   ），是一个“开天辟地的大事变” 。,十月革命,五四运动,中国共产党的成立,第一次国共合作,C
257,49840,单选题,4,1931年9月，(    )联成一片。至此，拥有21个县250万人口，以瑞金为中心的中央革命根据地正式形成。,井冈山和赣南根据地,赣南和闽西根据地,闽西和于都根据地,井冈山和湘赣根据地,B
257,77232,单选题,3,党的各级领导干部必须信念坚定、为民服务、勤政务实、（）、勤政廉洁,勇挑重任,敢于担当,不怕困难,,B
257,49535,单选题,4,（  ）次西藏工作座谈会提出“分片负责、对口支援、定期轮换”的援藏方针 。,第一次,第二次,第三次,第四次,B
257,77221,单选题,3,习近平新时代中国特色社会主义思想是对马克思列宁主义、毛泽东思想、邓小平理论、“三个代表”重要思想、科学发展观的继承和发展，是（），是中华文化和（）的时代精华，是党和人民实践经验和集体智慧的结晶，是中国特色社会主义理论体系的重要组成部分，是全党全国人民为实现中华民族伟大复兴和奋斗的行动指南，必须长期坚持并不断发展。,二十一世纪马克思主义、当代中国马克思主义   中国历史,当代中国马克思主义、二十一世纪马克思主义  中国精神,当代中国马克思主义、二十一世纪马克思主义  中华文明,,B
257,76175,单选题,4,党的十八大报告指出， 科学发展观是（）同当代中国实际和时代特征相结合的产物。,马克思主义,毛泽东思想,邓小平理论,“三个代表”重要思想,A
257,50032,单选题,4,（）12月20日，中国政府开始对澳门恢复行使主权。,1996年,1997年,1998年,1999年,D
257,50058,单选题,4,社会建设要实现使全体人民（）的“五有”目标。,学有所用、劳有所得、病有所医、老有所养、住有所居,学有所教、劳有所得、病有所医、老有所养、住有所居,学有所教、劳有所得、病有所保、老有所养、住有所居,学有所教、劳有所得、病有所医、老有所安、住有所居,B
257,50007,单选题,3,延安整风运动中，中共中央十分重视党的思想建设，特别是对党员的思想政治教育。陈云的《怎么做一个共产党员》、刘少奇的（   ）等被列为整风学习的重要文件。,《论共产党员的修养》,《论党内斗争》,《论党》,,A
257,49319,单选题,4,1946年1月，政治协商会议召开，通过了有利于人民的(  )。,四项协议,五项协议,六项协议,七项决议,B
257,1991,单选题,4,1922年7月，中国共产党第二次全国代表大会制定了 （ ）,同中国国民党建立统一战线的策略,彻底的反帝反封建的民主革命纲领,坚持共产党领导权和巩固工农联盟的总方针,发动武装起义、开展土地革命的策略总方针,B
257,77140,单选题,3,中国共产党在（)、互不侵犯、互不干涉内政、平等互利、和平共处五项原则的基础上，发展我国同世界各国的关系。,互相尊重主权和领土完整,互相尊重主权和国内事务,互相尊重本国人民的选择,,A
257,49674,单选题,3,为了解决台湾、香港、澳门的问题，实现祖国统一，邓小平尊重历史和现状，从实际出发，创造性地提出（）的伟大构想。,和平统一祖国,“一个国家，两种制度”,用谈判方式统一祖国,,B
257,32417,单选题,4,1989年9月， 邓小平向中共中央郑重提出了从领导岗位退下来的请求。同年11月召开的中共十三届五中全会接受了邓小平辞去中央军委主席职务的请求，决定任中共中央军事委员会主席的人是(),胡锦涛,李鹏,江泽民,朱镕基,C
257,24685,单选题,4,"进一步加大预防腐败的工作
力度，必须以统揽预防腐败的各项工作，
通过深化改革、创新体制，从源头上预防和解
决腐败问题。",改革,发展,创新,党建,A
257,49828,单选题,4,1922年1月，(   )是第一次工人运动高潮的起点。,沙面工人大罢工,香港海员大罢工,广州工人大罢工,京汉铁路工人罢工,B
257,77090,单选题,3,（）主持中央书记处的工作。,中央委员会总书记,中央政治局常委,中央书记处书记,,A
257,10568,单选题,3,共产党的党性是( )的最高表现。,工人阶级的阶级性,先进分子的先进性,革命分子的革命性,,A
257,76179,单选题,4,十六大报告阐述了党领导人民建设中国特色社会主义必须坚持的十条基本经验，其中第五条是（）。,坚持改革开放，不断完善社会主义市场经济体制,坚持四项基本原则，发展社会主义民主政治,坚持物质文明和精神文明两手抓，实行依法治国和以德治国相结合。,坚持稳定压倒一切的方针，正确处理改革发展稳定的关系。,C
257,76618,单选题,4,党的最高理想是实现（）,共产主义,共同富裕,全面小康,人民幸福,A
257,49822,单选题,4,中共七届二中全会在党的建设方面所做出的重大贡献是（）。,清算了“左”的和右的错误思想，达到了空前的团结和统一,.确定了毛泽东思想为党的指导思想,妥善处理了党内存在的分歧和矛盾,要求全党抵制腐朽思想的侵蚀， 继续保持艰苦奋斗的优良作风,D
257,49270,单选题,4,1942年5月，八路军副参谋长( )在指挥八路军总部进行反“扫荡”战斗时，不幸中弹，壮烈殉国。,左权,朱瑞,黄公略,刘志丹,A
257,66207,单选题,4,（）是党执政兴国的第一要务。,创新,改革,自我监督,发展,D
257,25451,单选题,4,毛泽东完整地提出中国新民主主义革命三大经济纲领文献是（ ）,《目前形势和我们的任务》,《新民主主义论》,《论人民民主专政》,《在晋绥干部会议上的讲话》 ,A
257,25508,单选题,4,我国对资本主义工商业进行社会主义改造的创新性办法是：( ),剥夺生产资料,和平赎买,公私合营,无偿没收,B
257,77269,单选题,3,对党的中央委员会和地方各级委员会的委员、候补委员，给以撤销党内职务、留党察看或开除党籍的处分，在（ ），可以先由中央政治局和地方各级委员会常务委员会作出处理决定，待召开委员会全体会议时予以追认。,特殊情况下,参会人数不足时,全体会议闭会期间,,C
257,76954,单选题,3,发展党员，必须把()放在首位，经过党的支部，坚持( )的原则。,思想状况 个别吸收,政治标准 个别吸收,群众口碑 集体吸收,,B
257,31609,单选题,4,毛泽东在兴国主持制定中国共产党历史上第二个土地法的时间是（）,1927年12月,1928年12月,1929年4月,1930年3月,C
257,77209,单选题,3,中国共产党遵循（）原则推进“一带一路”建设,共享共担共赢,共谋共建共享,共商共建共享,,C
257,77144,单选题,3,中国共产党的下级组织既要向上级组织请示和报告工作，又要（）解决自己职责范围内的问题。,自力更生地,依靠上级,独立负责地,,C
257,24694,单选题,4,"是我国社会主义民主政
治的特有形式和独特优势，是党的群众路线在
政治领域的重要体现。",人民代表大会制度,政治协商会议,协商民主,基层自治,C
257,28180,单选题,4,2017年，习近平在中国共产党第十八届中央纪律检查委员会第七次全体会议上强调，十八大以来，我们着力增强为人民群众（   ）。,中央八项规定,巡视,群众监督,“两学一做”,B
257,8772,单选题,4,社会主义市场经济理论认为，计划经济与市场经济属于（）,不同的资源配置方式,不同的经济增长方式,不同的经济制度范畴,不同的生产关系范畴,A
257,76804,单选题,3,严重触犯刑律的地方各级委员会委员、候补委员，由（ ）决定开除其党籍。,同级委员会常务委员会,上级委员会常务委员会,级委员会全体会议,,A
257,25485,单选题,4,毛泽东在（ ）一文中，总结了中国革命两次胜利和两次失败的经验教训，揭示了中国革命发展的客观规律 ,《中国革命和中国共产党》,《在晋绥干部会议上的讲话》,《新民主主义论》,《<共产党人>发刊词》,D
257,31577,单选题,4,将以前“没收一切土地”改为“没收一切公共土地及地主阶级的土地”的士地法是（）,《井冈山土地法》,《兴国土地法》,《五四指示》,《中国土地法大纲》,B
257,76806,单选题,3,1927年6月，中共中央政治局会议通过的（ ）是党的历史上唯一不是由党的代表大会制定和修改的党章。,《中国共产党第一次修正章程决案》,《中国共产党第二次修正章程决案》,《中国共产党第三次修正章程决案》,,C
257,50012,单选题,4,下列对我国现阶段的非公有制经济地位的认识正确的是（）。,资本主义性质的经济,社会主义经济的补充,社会主义市场经济的重要组成部分,社会主义经济的主体,C
257,27784,单选题,4,党的十八大报告对我国国情的判断提出了“三个没有变”，即：我国仍处于并将长期处于社会主义初级阶段的基本国情没有変，人民日益增长的物质文化需要同落后的社会生产之间的矛盾这一社会主要矛盾没有变，我国是（）的国际地位没有变,世界中等发达国家,世界最大社会主义国家,世界最大发展中国家,世界最大进出口贸易国,C
257,77183,单选题,3,党组必须服从（）领导。,所在的单位,批准它成立的党组织,党的代表大会,,B
257,76981,单选题,3,尊重劳动、尊重知识、尊重人才、()，做到发展为了人民、发展依靠人民、发展成果由人民共享。,尊重科技,尊重群众,尊重创造,,C
257,6776,单选题,4,中国共产党党内斗争方针是（）,残酷斗争,惩前毖后，治病救人,批评和自我批评,实事求是,B
257,49806,单选题,4,延安整风运动使中国共产党的干部在(    )上达到了高度的一致。,思想,组织,政治,经济,A
257,25405,单选题,4,1956年4-5月，毛泽东先后在中共中央政治局扩大会议和最高国务会议上作的《论十大关系》 报告中指出“最近苏联方面暴露了他们在建设社会主义过程中的一些缺点和错误。他们走过的弯路你还想走？过去，我们就是鉴于他们的经验教训，少走了一些弯路，现在当然更要引以为戒”，这表明以毛泽东为主要代表的中国共产党（ ）,实现了马克思主义同中国实际的第二次结合,开始探索自己的社会主义建设道路,开始找到自己的一条适合中国的路线,已经突破社会主义苏联模式的束缚,B
257,25455,单选题,4,区别旧民主主义革命与新民主主义革命的根本标志是（ ）,革命的指导思想不同,革命的领导阶级不同,革命的前途不同,革命的阵线不同 ,B
257,49747,单选题,4,1937年7月7日，日本帝国主义为大举侵华而蓄谋制造了（ ）事变，民族全面抗战由此开始。,九一八,一二八,卢沟桥,八一三,C
257,25850,单选题,4,选拔任用党政领导干部，必须经过民主推荐。民主推荐包括会议推荐和个别别谈话推荐，推荐结果作为选拔任用的重要参考，在（）年内有效。,1,2,3,5,A
257,49841,单选题,4,毛泽东思想形成的时代条件是（   ）。,中国沦为半殖民地半封建社会,十月革命开辟的世界无产阶级革命新时代,第一次世界大战的爆发,中国工人阶级的成长壮大,B
257,76817,单选题,3,中国共产党是根据自己的纲领和章程，按照（ ）组织起来的统一整体。,少数服从多数原则,协商民主制度,民主集中制,,C
257,49307,单选题,3,1947 年5月，国民党统治区的爱国学生反饥饿反内战的()，掀起了中国共产党领导的反抗国民党独裁统治的第二条战线斗争的高潮。,五二0运动,一二一运动,一二九运动,,A
257,76602,单选题,4,下列符合二十大精神的有关表述是（）。,团结一致全国各地各族群众,自食其力,艰苦奋斗,以上都是,D
257,77155,单选题,3,党的全国代表大会每（）举行一次。,3年,4年,5年,,C
257,24540,单选题,4,"严明党的纪律，首要的是严
明（）",党内监督,民主集中制,组织纪律,政治纪律,D
257,49493,单选题,3,朱德在党的”七大“上作的重要讲话是(   ),《关于修改党的章程的报告》,《论统一战线》,《论解放区战场》,,C
257,76494,单选题,4,中国传播马克思主义的的第一人是（）。,陈独秀,毛泽东,蔡和森,李大钊,D
257,25873,单选题,4,在初核、立案调查过程中，涉嫌违纪的党员能够配合调查工作，如实坦白组织已掌握的其本人主要违纪事实的，可以（）,从重处分,不予处分,从轻处分,开除党籍,C
257,49918,单选题,3,在党的“七大”上，用“马克思主义与（   ）运动的实践相结合”概括了毛泽东思想的本质。,中国革命,中国工农,中国农民,,A
257,24696,单选题,4,行政机关是实施法律法规的,唯一主体,重要主体,行政主体,一般主体,B
257,50047,单选题,4,（）6月29日，中央人民政府颁布《中华人民共和国工会法》,1952年,1951年,1950年,1949年,C
257,76637,单选题,3,共建共治共享的社会治理制度进一步健全，扫黑除恶专项斗争取得阶段性成果，有力应对一系列重大自然灾害，（）建设迈向更高水平。,平安中国,幸福中国,稳定中国,,A
257,76997,单选题,3,党的支部委员会对申请入党的人，要进行严格的审查，认为合格后再提交( )讨论。,上级党委,支部委员会,支部大会,,C
257,76388,单选题,4,十三大会议中提出，国防建设从指导思想上实现了战略性转变。军队（）、现代化、正规化建设有了新的进步，防卫作战能力有了新的提高。,近代化,理论化,体制化,革命化,D
257,49693,单选题,3,在庆祝中国共产党成立七十周年大会上，江泽民把党领导全国各族人民为中国社会的进步所做的贡献归纳为三件大事：完成反帝反封建的新民主主义革命任务，结束了中国半殖民地半封建社会的历史；消灭剥削制度和剥削阶级，确立了社会主义制度；（），逐步实现社会主义现代化。,按照社会主义建设的共同规律,独立自主、自力更生,开创有中国特色的社会主义道路,,C
257,76330,单选题,4,我们党的最大政治优势是（）,密切联系群众,坚持党的领导,坚信马克思主义,从实际出发,A
257,79697,单选题,3,中国-东盟博览会(简称东博会)，是中国和东盟10国政府经贸主管部门及东盟秘书处共同主办，每年在广西壮族自治区（）举办的国际经贸盛会。,柳州市,南宁市,桂林市,,B
257,76422,单选题,4,十五大会议中指出，实行（），是党领导亿万农民建设有中国特色社会主义民主政治的伟大创造。,人民公社,村民自治,基层自治,包产到户,B
257,49951,单选题,4,确立党对军队的绝对领导开始于（ ）。,三湾改编,秋收起义,古田会议,南昌起义,A
257,77129,单选题,3,"发展党员，必须把（）放在首位，经过党的支部，坚持（)
的原则。",思想状况 个别吸收,政治标准 个别吸收,群众口碑 集体吸收,,B
257,77266,单选题,3,党必须保证国家的立法、司法、行政、（）机关，经济、文化组织和人民团体积极主动地、独立负责地、协调一致地工作。,监察,基层,政法,,A
257,49478,单选题,4,1953年12月31日，(   )在北京接见印度谈判代表团时，首次系统提出和平共处五项原则。,毛泽东,邓小平,周恩来,朱德,C
257,24703,单选题,4,"是党的根本组织制度和
领导制度。",党代会制度,人民代表大会制度,群众路线,民主集中制,D
257,25860,单选题,4,党委（党组）及其组织（人事）部门，在讨论干部任免时，凡涉及与会人员本人及其亲属的，本人（）。,必须回避,没有发言权,可以列席会议,可以提出建议,A
257,77181,单选题,3,我国的社会主义建设，必须从我国的国情出发，走中国特色社会主义道路，以()全面推进中华民族伟大复兴。,四个现代化,中国式现代化,全体人民共同富裕,,B
257,49468,单选题,3,1946年8月，毛泽东在同美国记者安娜·路易斯·斯特朗的谈话中提出了（）的著名论断。,“将革命进行到底”,“帝国主义和一切反动派都是纸老虎”,“星星之火，可以燎原”,,B
257,49899,单选题,3,1929年12月，（  ）明确规定：中国红军是一个执行革命的政治任务的武装集团，除打仗外，还要担负宣传、组织、武装群众，帮助群众建立革命政权，以至建立共产党的组织等项重大任务。,《古田会议决议》,《中央政治局扩大会议决议》,《中共六届二中全会中央政治工作报告纲要》,,A
257,77071,单选题,3,中国共产党的（ ）是中国共产党的象征和标志。,党章,党规,党徽党旗,,C
257,31629,单选题,4,1941年1月，国民党发动第二次反共高潮，在安徽泾县以8万余兵力包围袭击新四军军部及所属部队9千多人，蒋介石还诬称新四军“叛変”，宣布取消新四军番号。这就是国民党制造的（）,华北事变,皖南事变,北京事变,七七事変,B
257,50051,单选题,4,2002年12月6日，胡锦涛和中央书记处的同志到（）考察学习时，提出“权为民所用，情为民所系，利为民所谋”，对党执政为民的理念作了深刻的阐释。,井冈山,延安,瑞金,西柏坡,D
257,49489,单选题,3,1940年11月，中共在华中成立华中总指挥部，叶挺任总指挥，刘少奇任政治委员，主要领导华中的（ ）,八路军,新四军,八路军和新四军,,A
257,25483,单选题,4,中国民主革命中的城市小资产阶级不包括（ ）,知识分子,资本家,手工业者,自由职业者,B
257,49666,单选题,3,1987年，中共中央作出《关于改进和加强高等学校思想政治工作的决定》，指出，建设具有中国特色的社会主义需要培养一代又一代有理想、（）、有文化、有纪律的宏大的知识分子队伍。,有知识,有道德,有信念,,B
257,25266,单选题,4,党员王某为国家机关工作人员，2007年4月，某园艺公司经理孟某找到王某，希望其帮助自己联系业务，同年5月，王某介绍孟某与某局行政处长方某结识，希望方某为孟某承建该局绿化工程提供便利，并表示事成后盂某会给方某一定好处。6月，孟某承建了该局的绿化工程为感谢方某给予的帮助，孟某送给方某人民币1万元根据《中国共产党纪律处分条例》，王某的行为应如何认定？( ),王某作为国家工作人员，利用职务影响，通过其他国家工作人员职务上的行为，为请托人谋取利益，应认定为斡旋受贿,王某介绍孟某与方某结识，使贿赂行为得以实施，应认定为介绍贿赂,王某的行为与国家工作人员身份不符，违反了廉洁自律规定,王某只是帮助孟某和方某结识，从中没有收受任何好处，不应按违纪处理,B
257,49934,单选题,3,毛泽东思想是在 (  ) 什么时期成熟的。,土地革命战争时期,抗日战争中后期,解放战争时期,,B
257,49561,单选题,3,在1964年底到1965年初召开的第三届全国人民代表大会第一次会议上，周恩来在政府工作报告中第一次郑重地向全国人民提出实现(  )。,1966年将开始执行第三个五年计划,四个现代化的任务,三线建设的计划,,B
257,49534,单选题,3,（  ）是新中国成立后全国第一个大型防洪水利工程。,荆江分洪工程,杜家台分洪工程,洪湖分红工程,,A
257,49403,单选题,3,"中印边界问题由来已久。印度多次非法占领我国领土。1986 年12月9日,印度议会通过一项法案，1987年元月20日宣布正式成立()",东北边境特区,阿鲁纳恰尔中央直辖区,阿鲁纳恰尔邦,,C
257,49517,单选题,3,1956年，在周恩来、陈毅、李富春等的领导下，组织数百名专家参加，制定了（ ）,《第二个五年计划》,《1957 年经济计划》,《1956-1967 年科学技术发展远景规划纲要》,,C
257,27437,单选题,4,十八大以来的五年，农业现代化稳步推进，粮食生产能力达到（）,一万三千亿斤,一万二千亿斤,二万ー千亿斤,一万ー千亿斤,B
257,49346,单选题,4,1947年7月全9月，在( )主持下，中共中央工作委负会在河北半山县西柏坡召开全国土地会议，制定了《中国土地法大纲》。,毛泽东,周恩来,刘少奇,任弼时,C
257,6783,单选题,4,中国共产党战胜敌人的法宝是（）。 ①统一战线 ②根据地建设 ③武装斗争 ④土地革命 ⑤党的建设,①②,①②③,①②⑤,①③⑤,D
257,76957,单选题,3,党的地方各级领导机关，是（ ）。,党的地方各级代表大会,党的地方各级委员会,党的地方各级代表大会和它们所产生的委员会,,C
257,49931,单选题,3,首次把“全心全意为人民服务”作为党的群众路线重要内容写进党章的是哪一部党章？,党的二大,党的七大,党的八大,,B
257,49898,单选题,3,抗日战争胜利后，为争取全国人民渴望的和平民主， 中国共产党和国民党举行了 （ ）。,重庆谈判,延安谈判,西安谈判,,A
257,24539,单选题,4,惩治腐败应该坚持（）,零容忍态度,宽容态度,救免态度,有条件赦免态度,A
257,25861,单选题,4,引咎辞职、责令辞职和因问责被免职的党政领导干部，一年内不安排职务，（）内不得担任高于原任职务层次的职务。同时受到党纪政纪处分的，按照影响期长的规定执行。,一年,二年,三年,四年,B
257,76313,单选题,3,十九大会议中，习近平指出，经过长期努力，中国特色社会主义进入了新时代，这是我国发展新的历史方位。这标志着我国社会主要矛盾已经转化（）,人民对于建立先进的工业国的要求同落后的农业国的现实之间的矛盾。,为人民日益增长的美好生活需要和不平衡不充分的发展之间的矛盾,人民日益增长的物质文化需要同落后的社会生产之间的矛盾,,B
