courseId,id,subType,optionCount,subDescript,option0,option1,option2,option3,answer
12,25242,单选题,4,《关于实行党政领导干部问责的暂行规定》规定，问责决定机关按照干部管理权限对党政领导干部作出的问责决定，应当( )决定。,由主要领导,经领导班子集体讨论,由分管领导,经上级领导机关研究,B
12,22216,单选题,4,中国已经成为世界制造业大国，突出优势是处于全球产业链（）游，高铁、核电、汽车等一大批产业和装备处于国际先进水平,低,中,高,上,B
12,23059,单选题,4,对传统文化中适合于调理社会关系和鼓励人们向上向善的内容，我们要结合（）加以继承和发扬，赋予其新的涵义。,现实条件,时代条件,现有条件,环境条件,B
12,14997,单选题,4,"《党章》规定,党组织对违犯党的纪律的党员，应当本着（ ） 的精神，按照错误性质和情节轻重，给以批评教育直至纪律处分。",从严治党,批评与自我批评,"惩前毖后,治病救人",严肃纪律,C
12,9969,单选题,4,我们国家生存发展的政治基石是(   )①坚持社会主义道路②坚持人民民主专政③坚持人民代表大会制度④坚持中共的领导⑤坚持马克思列宁主义毛泽东思想,①②③④,①②④⑤,②③④⑤,①③④⑤,B
12,21738,单选题,4,习近平在纪念邓小平同志诞辰110周年座谈会上提出，邓小平理论的性质是（）,马克思主义中国化,改革开放,对经济全球化的认识,建设社会主义,A
12,22720,单选题,4,（   ）连续多年是中国在全球第一大原油供应国和在西亚非洲地区第一大贸易伙伴。,伊拉克,约旦,也门,沙特,D
12,22703,单选题,4,以下哪个是中国与新加坡的合作项目？,郑州七中国际部,西安国际医院,天津生态城,“创之星”创新创业大赛,C
12,21583,单选题,4,（）经济新体制逐步健全，对外贸易、对外投资、外汇储备稳居世界前列。,创新型,发展型,质量型,开放型,D
12,22710,单选题,4,1978年，（  ）访问新加坡，拉开了新时期中新友好合作的序幕。,邓小平,华国锋,叶剑英,李先念,A
12,16309,单选题,4, 中国共产党坚持实行和不断完善（）制度，积极培养、选拔少数民族干部，帮助各少数民族地区发展经济、文化，实现各民族的共同繁荣和全面进步。,民族区域自治,人民代表大会,共产党领导的多党合作,政治协商,A
12,14961,单选题,4,预备党员认真履行党员义务，具备党员条件的，应当按期转为正式党员;需要继续考察和教育的，可以延长预备期，但不能超过（ ）。,半年,一年,一年半,两年,B
12,16338,单选题,4,党的中央委员会每届任期(  ) 。,二年,三年,四年,五年,D
12,22776,单选题,4,全力推进法治中国建设，首先要做到（ ）。,公正司法,科学立法,严格执法,全民守法,A
12,10719,单选题,4,（）的核心是正确处理经济发展与环境保护的关系。,低碳发展,绿色发展,循环发展,生态发展,B
12,22200,单选题,4,（）合作在中俄务实合作中基础领域最广，合作潜力巨大。,商贸,经贸,国贸,才贸,B
12,14905,单选题,4,（）同全国各民族工人、农民、知识分子团结在一起，同各民主党派、无党派人士、各民族的爱国力量团结在一起。,习近平,中国共产党,党中央,中共中央政治局,B
12,22795,单选题,4,习近平总书记指出：“我们提出全面推进依法治国，坚定不移厉行法治，一个重要意图就是（ ）。”　　,为子孙万代计、为长远发展谋,为改革发展计、为人民利益谋,为国家大局计、为社会公正谋,为人民利益谋、为长远发展谋,A
12,22243,单选题,4,（）年爆发了国际经济金融危机,2008,2010,2015,2018,A
12,24854,单选题,4,"党的十八届五中全会强调，如期实现全面建成小康社会奋斗目标，推动经济
社会持续健康发展，必须遵循以下原则：坚持
人民主体地位，坚持科学发展，坚持深化改
革，坚持（），坚持统筹国内国际两个大
局，坚持党的领导。",依法治国,从严治党,反腐倡廉,依法执政,A
12,22454,单选题,3,中国精神就是以爱国主义为核心的民族精神，以（   ）为核心的时代精神。,民主自由,改革创新,改革开放,,B
12,22191,单选题,4,应普京总统邀请，2017年3月习近平总书记对俄罗斯进行（）访问，相信这次访问将为中俄关系发展注入新动力。,国事,军事,政治,社交,A
12,23842,单选题,4,中阿合作论坛第八届部长级会议上，中阿双方还将签署《中阿合作共建“（）”行动宣言》,一带一路,三轮驱动,十大合作计划,光明行,A
12,21367,单选题,4,我们要坚持党正确人民军队的（）领导，全面贯彻新时代党的强军思想。,全面,总体,相对正确,绝对正确,D
12,22409,单选题,4,我国积极参与推动（）体系变革，构建新型国际关系，推动构建人类命运共同体。,全球经济,全球治理,全球安全,地区稳定,B
12,22604,单选题,3,必须以（   ）为根本遵循，把党的政治建设摆在首位，思想建党和制度建党同向发力，统筹推进党的各项建设。,宪法,党章,民法,,B
12,21990,单选题,4,()年，由有关方面同志参加的工作小组就加强党内政治生活问题进行调查研究，形成初步成果,2012,2013,2014,2015,C
12,22799,单选题,4,在实施精准扶贫过程中，对丧失劳动能力、无法通过产业扶持和就业帮助实现脱贫的农户，实施（ ）扶贫。,政策性兜底扶贫,异地搬迁扶贫,科技扶贫,社会扶贫,A
12,22749,单选题,4,坚持党的领导，最根本的是坚持党中央权威和（ ）领导。　　,集中,统一,集中统一,全面,C
12,14969,单选题,4,《中国共产党廉洁自律准则》从（ ） 开始施行。,2016年1月16日,2016年2月18日,2016年1月1日,2016年3月26日,C
12,25134,单选题,4,要强化监督，着力改进对领导干部特别是一把手行使权力的监督，加强领导班子（）。,互相监督,内部监督,外部监督,集体监督,B
12,24963,单选题,4,面对新时期复杂的党内外环境，从严治党要把继承传统和改革创新结合起来、制定目标和狠抓落实结合起来、（）结合起来、典型引导和全面提高结合起来、当前工作和长治长效结合起来，增强系统性、预见性、创造性、实效性。,分类指示和统一协调,分类指导和统筹协调,分别指导和统一协调,分别指导和统筹协调,B
12,22035,单选题,4,增进民生福祉是（）的根本目的,发展,改革,创新,实践,A
12,10691,单选题,4,景德镇陶瓷走向世界，把千年古镇演进为中国化的文化之都，让景德镇成为一座与世界对话的城市。其中主要体现了（ ）。,文化输出,文化繁荣,文化交流,文化自信,A
12,23624,单选题,4,改革开放是决定当代中国命运的关键抉择，是当代中国发展进步的（），是坚持和发展中国特色社会主义、实现中华民族伟大复兴的必由之路。,重要指引,重要途径,动力来源,活力之源,D
12,22433,单选题,3,我国坚持和发展中国特色社会主义，统筹推进“五位一体”总体布局和协调推进（   ）战略布局，实现“两个一百年”奋斗目标，实现伟大复兴的中国梦。,三个全面,五个全面,四个全面,,C
12,21975,单选题,4,()中共一大的召开庄严宣告了中国共产党的诞生,1920,1921,1922,1923,B
12,22065,单选题,4,一个国家和民族的（）能力，从根本上影响甚至决定国家和民族的前途命运,改革,发展,创新,实践,C
12,21295,单选题,4,我国外交布局特点是（）,全方位,宽领域,多层次,以上都是,D
12,25005,单选题,4,"邓小平同志曾说过，中国
的事情能不能办好，社会主乂和改革开放能不
能坚持，经济能不能快一点发展起来，国家能
不能长治久安，从一定意义上讲，关键在",党员,干部,领导,人,D
12,10550,单选题,4,（）中国特色社会主义文化是激励全党全国各族人民奋勇前进的强大精神力量。,中国特色社会主义道路,中国特色社会主义理论体系,中国特色社会主义制度,中国特色社会主义文化,D
12,23026,单选题,2,习近平总书记在十九大报告中说：同国家现代化进程相一致，全面推进军事理论现代化、军队组织形态现代化、军事人员现代化、武器装备现代化，力争到2035年基本实现国防和军队现代化。,正确,错误,,,A
12,24711,单选题,4,（ ）是中美两国关系的地基。,贸易交流,文化交流,军事交流,人文交流,D
12,22899,单选题,4,在2015年联合国发展峰会上，各国通过了以（）为首要目标的发展议程,减贫,南南合作,发展经济,发展科技,A
12,23378,单选题,4,2016“一带一路”媒体合作论坛7月26日在（）举行。,北京,上海,天津,南京,A
12,21336,单选题,4,我国目前在统筹推进“五位一体”（）布局。,全面,多元,总体,战略,C
12,23286,单选题,4,2017年6月9日，习近平总书记在上海合作组织元首理事会上的讲话表示中方愿同各方一道，强化命运共同体意识，建设安全稳定、发展繁荣的共同家园。并提出（）点建议。,4,5,6,7,B
12,25279,单选题,4,2010年11月底，某单位公务员小王受委派去外省培训10天，临行前，小王向单位财务部门借款2000元培训结束后，小王因爱人生病住院急需用钱，故没有将钱及时归还单位。2010年12月，财务部门以检查账目为由催小王及时还钱，小王表示自己目前手头紧没能力归还2011年1月初，小王将钱如数还给财务部门下列说法正确的是( ),小王的行为构成违纪,小王的行为不构成违纪,小王的行为构成挪用公款错误,小王的行为构成借用公款错误,B
12,22893,单选题,4,坚持推动构建人类命运共同体，是习近平新时代中国特色社会主义思想的（）,首要内容,重要组成部分,基本内容,基本组成部分,B
12,24556,单选题,4,"现在，我们比历史上任何时
期都更接近的目标，比历史上任何时期都
更有信心、有能力实现这个目标。",中华民族伟大复兴,全面建成小康社会,四个现代化,实现社会主义现代化,A
12,10503,单选题,4,十九大报告提出新型国际关系，以下哪项是不包括在内的?（  ）,相互尊重,公平公正,合作共赢, 平等互信,D
12,23584,单选题,4,我们要从政治、安全、经济、文化、（）等5个方面推动构建人类命运共同体。,人文,生态,教育,科技,B
12,14867,单选题,4,新党章提出要更好发挥（），建立完善的宏观调控体系。,政府作用,市场作用,企业作用,社会作用,A
12,21725,单选题,4,（）是中国人民抗日战争胜利的重要法宝,坚持不懈,中共的领导,全民族抗战,国共合作,C
12,14996,单选题,4,凡是成立党的新组织，或是撤销党的原有组织，必须由（ ）党组织决定。,上级,同级,下级,本级,A
12,22014,单选题,4,（）是立国之本,党的基本路线,以经济建设为中心,四项基本原则,改革开放,C
12,21572,单选题,4,区域发展协调性增强，“一带一路”建设、京津冀协同发展、（）带发展成效显著。,长江经济,东北经济,黄河经济,沿海经济,A
12,22396,单选题,4,中国愿意在技术交流、数据共享、应用市场等方面同各国开展交流合作，共享（）发展机遇。,互联网,全球化,全球经济,数字经济,D
12,14924,单选题,4,巩固人民民主专政，建设社会主义（）。,文化文明,政治文明,生态文明,道德文明,B
12,25299,单选题,4,实行党政领导干部任职前公示制度公示期不少于( )。,5天,7天,5个工作日,7个工作日,C
12,22724,单选题,4,中国和阿拉伯国家联盟的“1+2+3”合作格局中不包括以下哪一方面？,核能,航天卫星,新能源,基因工程,D
12,24547,单选题,4,"要坚持制度面前人人平等
执行制度没有（），坚決维护制度的严肃性和
权威性。",弹性,例外,特殊,特权,B
12,21874,单选题,4,五年来，我们统筹推进“（）”总体布局、协调推进“（）”战略布局，“十二五”规划胜利完成，“十三五”规划顺利实施，党和国家事业全面开创新局面,五位一体 四个全面,四位一体 五个全面,五个全面 四个一体,四个全面 五位一体,A
12,23285,单选题,4,2017年6月9日，习近平总书记在上海合作组织元首理事会上的讲话提到将接收（）、巴基斯坦为成员国。,孟加拉,尼泊尔,不丹,印度,D
12,24564,单选题,4,"“四个全面”战略布局第
次将全面建成小康社会，定位为“实现中华民
族伟大复兴中国梦的",关键一招,关键一步,关键目标,关键阶段,B
12,22199,单选题,4,习近平愿继续同俄国总统（）一道，引领和推动两国关系沿着既定轨道健康发展，更好促进两国各自发展振兴,普金,奥巴马,特朗普,李雪主,A
12,14923,单选题,4,切实保障人民管理国家事务和社会事务、管理（）事业的权利。,.经济和政治,军事和经济,经济和文化,.政治和文化,C
12,25265,单选题,4,中国人民解放军战区成立大会2016年2月1日在北京八一大楼隆重举行。中共中央总书记、国家主席、中央军委主席习近平向东部战区、南部战区、西部战区、北部战区、中部战区授予军旗并发布训令，强调建立东部战区、南部战区、西部战区、北部战区、中部战区，组建战区联合作战指挥机构，是党中央和中央军委着眼实现 作出的战略决策，是全面实施改革强军战略的标志性举措，是构建我军联合作战体系的历史性进展，对确保我军能打仗、打胜仗，有效维护国家安全，具有重大而深远的意义,中国梦强军梦,中国梦,强军梦,中国强军梦,A
12,21684,单选题,4,2016年12月29日，习近平致信祝贺《大辞海》出版暨《辞海》第一版面世（  ）周年。,60,70,80,90,C
12,24543,单选题,4,"这些年来，在一些地方和单
位，“四风”问题越积越多，政治生态和社会
环境受到污染，根子就在没有做到位。",群众路线,民主集中制,批评与自我批评,从严治党,D
12,10519,单选题,4,十八大以来的五年，脱贫攻坚战取得决定性进展，六千多万贫困人口稳定脱贫，贫困发生率从百分之十点二下降到（  ）以下。,百分之六,百分之五,百分之四,百分之三,C
12,23096,单选题,4,中国梦是历史的、（）的，也是未来的。,现在,现实,现有,现代,B
12,24985,单选题,4,实践证明，巡视制度可以有效、管用，关键是要用好。巡视成为党风廉政建设和反腐败斗争的重要平台，是党内监督与群众监督结合的重要方式，是上级党组织对下级党组织监督的重要抓手，为（）提供了有力支撑。,全面依法治国,全面依法治党,全面从严治国,全面从严治党,D
12,22223,单选题,4,中国（）亚投行充分借鉴现有多边开发银行的经验和做法，在治理结构、业务政策、人力资源管理等方面坚持国际性,反对,赞成,不支持,不反对,B
12,22157,单选题,4,去年每周往返于中越之间的航班达（）个,70,71,72,73,B
12,21600,单选题,4,实现中华民族伟大复兴的中国梦，必须坚定不移把()作为党执政兴国的第一要务。,发展,科技,文化,教育,A
12,14959,单选题,4,党的干部是党的事业的骨干，是人民的公仆。党努力实现干部队伍的（ ）、年轻化、知识化、专业化。,现代化,革命化,政治化,政治化,B
12,15012,单选题,4,"根据中国共产党巡视工作条例, （ ）有义务向巡视组如实反映情况。",群众,公民,党员,公务员,C
12,22251,单选题,4,现在全球8亿贫困人口中，一半以上是（）,老人,青年,妇女,孩子,C
12,16312,单选题,4, 建设社会主义精神文明要提高全民族的（）素质和（）素质。,思想道德  科学文化,.科学知识   道德内涵,道德文化  法律规范,科学技术    道德修养,A
12,14921,单选题,4,（），建立健全民主选举、民主决策、民主管理、民主监督的制度和程序。,广开言路,走群众路线,走群众路线,坚持中国共产党的领导,A
12,21357,单选题,4,马克思主义的命运早已同中国共产党的命运、中国人民的命运、中华民族的命运紧紧连在一起，它的（）和真理性在中国得到了充分检验。,逻辑性,科学性,人民性,实践性,B
12,23128,单选题,4,在社会主义核心价值观中，最深层、最根本、最永恒的是（）。,民族主义,爱国主义,集体主义,社会主义,B
12,21812,单选题,4,（）是持续发展的必然要求,创新,共享,协调,以上都是,C
12,21273,单选题,4,发展经济的工作总基调是什么(),稳中求进,互利共赢,安全高效,多元平衡,A
12,21404,单选题,4,党的十九大报告中，新时代党的建设总要求包括把党的（）建设摆在首位。,经济,政治,文化,生态文明,B
12,15018,单选题,4,调整和增选中央委员会及后补中央委员的数额，不得超过党的全国代表大会选举出的中央委员及候补中央委员各自总数的 （ ）。,二分之一,三分之一,四分之一,五分之一,D
12,21421,单选题,4,习近平总书记强调，人民政协贯彻落实中共中央决策部署，坚持团结和（）两大主题，围绕中心、服务大局。,爱国,民主,敬业,自由,B
12,21454,单选题,4,（），保证人民当家作主，是中国共产党的一贯主张。,发挥人民力量,尊重人民意见,维护人民利益,尊重人民主体地位,D
12,23273,单选题,4,2017年7月3日，习近平总书记在接受俄罗斯主流媒体采访中提到中俄签署（），将世代友好的理念以法律形式确立下来。,《中俄合作条约》,《中俄睦邻友好合作条约》,《中俄睦邻合作条约》,《中俄友好合作条约》,B
12,14880,单选题,4,建设社会主义（），实行依法治国和以德治国相结合。,精神文明,生态文明,道德文明,文化文明,A
12,16328,单选题,4,《中国共产党纪律处分条例》是根据 （ ）制定的,中国共产党章程,.宪法,廉政行为准则,八项规定,A
12,23272,单选题,4,习近平总书记在《为了一个更加美好的世界》的署名文章中提到二十国集团应该坚持开放发展，支持以（）组织为核心的多边贸易体制，推动贸易和投资继续发挥世界经济增长引擎作用。,国际贸易,上海合作,亚太经合作,世界贸易,D
12,24968,单选题,4,我们当前主要的挑战还是（）和组织涣散、纪律松弛。不改变这种局面，就会削弱党的执政能力，动摇党的执政基础，甚至会断送我们党和人民的美好未来。,党的领导弱化,党的领导强化,领导弱化,领导不做为,A
12,22049,单选题,4,中国与巴西于（）年建交,1974,1993,1994,2012,A
12,15025,单选题,4,预备党员的预备期，从（ ） 他为预备党员之日算起。,支部大会通过,支部大会讨论,支部大会上报,支部大会接受,A
12,22750,单选题,4,"习近平新时代中国特色社会主义思想是党的十九大精神的纲和魂,是实现新时代党的历史使命的科学理论和（ ）。",行动纲领,行动指南,行动方向,共同纲领,B
12,22350,单选题,4,我们必须始终把解决好（）问题作为全党工作重中之重。,社保,就业,创新,“三农”,D
12,22711,单选题,4,(   )是中国最大投资来源国和重要投资目的地。,美国,日本,新加坡,澳大利亚,C
12,22334,单选题,4,我国倡导构建（ ）命运共同体，促进全球治理体系变革。,生态,人类,经济,环境,B
12,22189,单选题,4,习近平总书记发表“一带一路”倡议和（）国集团合作可以相互补充、相互促进。,十七,十八,十九,二十,D
12,14991,单选题,4,《党章》规定，党员必须密切联系群众，向群众宣传党的主张，遇事同群众商量，及时向党反映群众的意见和要求，维护 （ ）。,群众的正当利益,群众的全部利益,群众的利益,.群众的所有利益,A
12,23268,单选题,4,习近平总书记在《为了一个更加美好的世界》的署名文章中提到营造双向开放、公平竞争的投资环境，深化创新、互联网、智能制造、金融、能源、环保、绿色发展等领域务实合作，拓展第三方市场合作。加强两国在“（）”建设框架内合作，共同为沿线国家的安全、稳定、繁荣作出贡献。,篮球；篮球,乒乓球；乒乓球,羽毛球；羽毛球,足球；足球,D
12,21702,单选题,4,党中央于2016年颁布的《国家创新驱动发展战略纲要》明确，我国科技事业发展的目标是，到（  ）年时使我国进入创新型国家行列，到（  ）年时使我国进入创新型国家前列。,2020；2030,2030；2020,2020；2040,2020；2050,A
12,22034,单选题,4,（）是历史的创造者,共产党,群众,公民,人民,D
12,25275,单选题,4,党员卢某因贪污罪在2009年5月被法院判处有期徒刑1年，缓刑1年，其所在党组织应给予其( )处分。,留党察看二年,党内除名,开除党籍,党内严重警告,C
12,16339,单选题,4,预备党员的预备期，从（ ） 他为预备党员之日算起,支部大会通过,支部大会讨论,支部大会上报,支部大会接受,A
12,21643,单选题,4,振兴乡村需要深化农村集体产权制度改革，保障农民财产权益，壮大（）。,公有经济,个体经济,集体经济,民营经济,C
12,21484,单选题,4,新时代坚持和发展中国特色社会主义，根本动力是（）。,全面对外开放,全面创新发展,全面深化改革,全面协调发展,C
12,24901,单选题,4,习近平2017年5月17日致信祝贺中国社会科学院成立40周年时强调，希望中国社会科学院的同志们和广大哲学社会科学工作者要以（   ）为主攻方向，立时代潮头，通古今变化，发思想先声。,研究我国改革发展稳定重大理论和实践问题,研究国际国内重大形势、政策,研究我国社会主义现代化如何更好发展,马克思主义及其中国化理论成果,A
12,10544,单选题,4,  实施共建“一带一路”倡议，发起创办亚洲基础设施投资银行，设立丝路基金，举办首届“一带一路”国际合作高峰论坛、亚太经合组织领导人非正式会议、二十国集团领导人____峰会、金砖国家领导人____会晤、亚信峰会。,北京　南京,杭州　厦门,南京　北京,厦门　杭州,B
12,23917,单选题,4,（）是实现民族振兴、赢得国际竞争主动的战略资源,人才,青年,工人,人民,A
12,14922,单选题,4,完善中国特色社会主义法律体系，加强法律（），实现国家各项工作法治化。,保障工作,规范制度,监督职能,实施工作,D
12,22259,单选题,4,要追求全面的发展，让发展基础更加坚实。发展的最终目的是为了（）。,国家,人民,自己,家庭,B
12,23834,单选题,4,中共（）大规划了中国从现在到本世纪中叶的发展蓝图,十三,十五,十八,十九,D
12,16296,单选题,4,&nbsp;加强（）综合治理，依法坚决打击各种危害国家安全和利益、危害社会稳定和经济发展的犯罪活动和犯罪分子，保持社会长期稳定。,社会治安,社会稳定,国家安全,社区管理,A
12,23317,单选题,4,2017年4月3日，在对芬兰共和国进行国事访问前夕，习近平总书记在芬兰《赫尔辛基时报》发表题为《穿越历史的友谊》的署名文章中提到中芬人员往来密切，人文交流蓬勃发展。中国游客赴芬兰观赏北极光、探访圣诞老人的人数持续增加。“欢乐春节”庙会活动已在芬兰连续举办（）年，成为许多芬兰朋友在隆冬期待的品牌活动。,13,10,11,12,A
12,23830,单选题,4,到本世纪（）把我国建成富强民主文明和谐美丽的社会主义现代化强国,初,中叶,中末,末,B
12,10590,单选题,3,在新的历史条件下，坚持党要管党，从严治党，必须解决好的历史性课题是提高党的领导水平和执政水平，提高全党的（）理论水平,马克思主义,毛泽东思想,邓小平,,A
12,22185,单选题,4,（）在其巨著《中国科技史》中深入总结了中国古代科技发展的成就，中国要紧跟新的科技革命潮流，努力创造一流的科技成果。,何勇,尹梦节,李柯,李约瑟,D
12,25144,单选题,4,每个党员、干部，无论党姈长短、职务高低，都必须接受党组织（）,教育,监督,教育和监督,教育和监管,C
12,24641,单选题,4,各级党组织和党员、干部的表现都要交给（）评判,上级,下级,群众,领导,C
12,22212,单选题,4,习近平总书记同欧盟领导人一致商定，要打造中欧（）文明四大伙伴关系,和平,改革,增长,以上都是,D
12,21502,单选题,4,（）决定文化前进方向和发展道路。,思想路线,方针路线,方针政策,意识形态,D
12,15001,单选题,4,一人有《中国共产党纪律处分条例》分则中规定的两种以上(含两种)应当受到党纪处分的违纪行为，应当（ ），按其数种违纪行为中应当受到的最高处分加重一档给予处分。,合并处理,分别处理,.视情况处理,依次处理,A
12,23846,单选题,4,17年来，上海合作组织以（）、《上海合作组织成员国长期睦邻友好合作条约》为遵循，构建起不结盟、不对抗、不针对第三方的建设性伙伴关系,《上海合作组织合作条约》,《上海合作组织共赢条约》,《上海合作组织条约》,《上海合作组织宪章》,D
12,23359,单选题,4,2016年11月16日，在对厄瓜多尔共和国进行国事访问前夕，习近平总书记在厄瓜多尔《电讯报》发表题为《搭建中厄友好合作的新桥》的署名文章中提到，中厄两国贸易交流持续快速发展，中国成为厄瓜多尔第（）大贸易伙伴。,三,四,五,六,A
12,21467,单选题,4,科学发展观，发展是第一要义，以人为本是核心立场，（）是基本要求，统筹兼顾是根本方法。,全面绿色可发展,全面协调可发展,全面绿色可持续,全面协调可持续,D
12,21647,单选题,4,实施乡村振兴战略要实现小农户和（）有机衔接,大机器,新兴科技,现代农业发展,互联网,C
12,21490,单选题,4,至2018年，改革开放已有（）历史,38,39,40,41,C
12,22736,单选题,4,经过长期努力，中国特色社会主义进入进入了新时代，这是我国发展新的（）,未来方向,未来方位,历史方向,历史方位,D
12,10578,单选题,4,  新中国成立初期，为了发展国营经济，也为了发挥其他经济成分的重要作用，党提出了（）的经济建设方针。,既反保守又反冒进，在综合平衡中稳步前进,有些地方停下来、有些地方收缩、有些地方发展,公私兼顾、劳资两利、城乡互助、内外交流,重点建设、稳步前进,C
12,21974,单选题,4,1921年8月初，中共一大在()嘉兴南湖的一条游船上胜利闭幕,上海,江苏,浙江,福建,C
12,22163,单选题,4,（）年前，习近平曾经访问过英国，到了伦敦、牛津、格拉斯哥、爱丁堡等地,19,20,21,22,C
12,22366,单选题,4,我国正在扩大服务业（），保护外商投资合法权益。,市场竞争,政府管控,规范改革,对外开放,D
12,21453,单选题,4,党的十八大以来，我们党形成并积极推进经济建设、政治建设、文化建设、（）建设、生态文明建设五位一体的总体布局,制度,精神,文化,文明,C
12,23290,单选题,4,2017年6月9日，习近平总书记在上海合作组织元首理事会上的讲话提（）是本组织成立之初就确立的基本原则。,各国平等,和平共处,对外开放,包容和谐,C
12,24560,单选题,4,"是中国特色社会主义的
本质属性。",社会进步,社会和谐,社会发展,社会变革,B
12,24878,单选题,3,秉持（），是推进“一带一路”建设的重要前提。,求同存异,共商共建,亲诚惠容,,B
12,23595,单选题,4,在庆祝中国共产党成立９５周年大会上，习近平总书记就如何坚持不忘初心、继续前进提出了（）个方面的具体要求。,二,四,六,八,D
12,23322,单选题,4,2017年1月18日，习近平总书记在在联合国日内瓦总部的演讲中提到中国率先把建立伙伴关系确定为国家间交往的指导原则，同（）多个国家和区域组织建立了不同形式的伙伴关系。,60,70,80,90,D
12,21340,单选题,4,《习近平在纪念马克思诞辰200周年大会上的讲话》中提到，（）是马克思主义最鲜明的品格。,人民性,公民性,国家性,阶级性,A
12,21795,单选题,4,科学发展观是指导更快更好发展的（）,根本指南,基本指南,唯一指南,重要指南,A
12,21354,单选题,4,在新时代，中国共产党人把马克思主义基本原理同新时代中国具体实际结合起来，团结带领人民进行伟大斗争、建设伟大工程、推进伟大（）、实现伟大梦想。,任务,使命,目标,事业,D
12,16332,单选题,4,.生活奢靡、贪图享乐、追求低级趣味，造成不良影响的，给予警告或者严重警告处分;情节严重的，给予（ ） 处分。,开除党籍,留党察看,撤销党内职务,撤销党内职务,C
12,22361,单选题,4,推动形成（），需要形成陆海内外联动、东西双向互济的开放格局。,全面开放新格局,经济建设新格局,城乡建设新格局,就业模式新格局,A
12,23639,单选题,4,2014年11月19日，习近平总书记在新西兰媒体发表署名文章中提出要努力开创（）新局面。,经济合作,人文交流,政治互鉴,互相学习,B
12,21288,单选题,4,推动经济发展必须以（）优先,质量,生态,效益,数量,C
12,14918,单选题,4,中国共产党坚持独立自主的和平外交政策，坚持（）的开放战略。,合作互利,互利共赢,合作共赢,双赢,B
